id_equipement_client,id_client,constructeur,modele_terminal,imei,imsi_sim_tag_code,iccid_sim_card,type_carte_sim,compatible_5g,compatible_5g_standalone,annee_commercialisation,date_premiere_connexion_reseau
EQP-03776,CLI-03776,Apple,iPhone 14 5G,351698869469460,208107441080025,893310358349367208,Nano-SIM Physique,True,False,2023,2024-04-30
EQP-03777,CLI-03777,Apple,iPhone 15 Pro 5G,358076668717788,208102292677892,893310860109970380,Nano-SIM Physique,True,True,2025,2023-08-05
EQP-03778,CLI-03778,Apple,iPhone 14 5G,359343642013186,208106946851729,893310536494017275,eSIM Virtuelle,True,False,2023,2024-01-01
EQP-03779,CLI-03779,Samsung,Galaxy A51 4G,353063052164481,208104485966623,893310609135263554,Nano-SIM Physique,False,False,2023,2023-10-01
EQP-03780,CLI-03780,Apple,iPhone 15 Pro 5G,351446733719839,208107509202262,893310318319265630,Nano-SIM Physique,True,True,2024,2024-01-31
EQP-03781,CLI-03781,Huawei,P30 Pro 4G,355780050844509,208103338765017,893310833261348121,Nano-SIM Physique,False,False,2025,2023-05-09
EQP-03782,CLI-03782,Samsung,Galaxy A51 4G,358036544755605,208101672084429,893310415008262255,Nano-SIM Physique,False,False,2023,2023-10-25
EQP-03783,CLI-03783,Apple,iPhone 11 4G,355194682166944,208107904653805,893310345870969496,Nano-SIM Physique,False,False,2023,2024-07-20
EQP-03784,CLI-03784,Google,Pixel 8 Pro 5G,359240099018788,208102045186297,893310580960112882,eSIM Virtuelle,True,True,2025,2023-07-14
EQP-03785,CLI-03785,Apple,iPhone 14 5G,354567295892083,208106972615506,893310406695780443,Nano-SIM Physique,True,False,2023,2024-02-02
EQP-03786,CLI-03786,Apple,iPhone 14 5G,356351807748690,208109354294850,893310402506046831,Nano-SIM Physique,True,False,2023,2024-07-01
EQP-03787,CLI-03787,Apple,iPhone 14 5G,354743501293493,208101818880666,893310873071504820,eSIM Virtuelle,True,False,2023,2023-03-22
EQP-03788,CLI-03788,Apple,iPhone 11 4G,353885856922646,208107875113718,893310649902830379,eSIM Virtuelle,False,False,2024,2024-03-28
EQP-03789,CLI-03789,Samsung,Galaxy A55 5G,354292673768820,208106995968284,893310388952760265,Nano-SIM Physique,True,False,2024,2023-02-22
EQP-03790,CLI-03790,Huawei,P30 Pro 4G,352061971627514,208102478456762,893310962603089001,Nano-SIM Physique,False,False,2025,2023-07-09
EQP-03791,CLI-03791,Apple,iPhone 14 5G,353113744544762,208107444158756,893310508902638454,eSIM Virtuelle,True,False,2023,2024-08-10
EQP-03792,CLI-03792,Apple,iPhone 14 5G,353675555240343,208108867926332,893310143952771522,Nano-SIM Physique,True,False,2024,2023-10-06
EQP-03793,CLI-03793,Apple,iPhone 11 4G,351068046579977,208103045787894,893310693126140097,Nano-SIM Physique,False,False,2024,2023-01-15
EQP-03794,CLI-03794,Cisco,Routeur 5G Pro Industrial,353790386409899,208108139008112,893310538739204293,eSIM Virtuelle,True,True,2024,2023-09-29
EQP-03795,CLI-03795,Cisco,Routeur 5G Pro Industrial,356091984927529,208107967588335,893310272088310705,Nano-SIM Physique,True,True,2024,2023-01-28
EQP-03796,CLI-03796,Apple,iPhone 15 Pro 5G,359498710918268,208108692761046,893310956157342566,Nano-SIM Physique,True,True,2025,2023-04-19
EQP-03797,CLI-03797,Samsung,Galaxy A55 5G,358918409176322,208105010715859,893310245179734500,eSIM Virtuelle,True,False,2025,2023-12-28
EQP-03798,CLI-03798,Samsung,Galaxy A55 5G,359687968395496,208101837074620,893310479725048039,Nano-SIM Physique,True,False,2024,2024-08-12
EQP-03799,CLI-03799,Samsung,Galaxy A51 4G,352556951247652,208107866249314,893310260157516781,Nano-SIM Physique,False,False,2025,2023-03-16
EQP-03800,CLI-03800,Huawei,P30 Pro 4G,353369905751316,208103156386540,893310389790549866,eSIM Virtuelle,False,False,2024,2023-10-29
EQP-03801,CLI-03801,Apple,iPhone 11 4G,356732314298417,208106474937739,893310808527998793,eSIM Virtuelle,False,False,2023,2023-09-05
EQP-03802,CLI-03802,Apple,iPhone 11 4G,351788542782602,208104253078970,893310178534435586,Nano-SIM Physique,False,False,2024,2023-11-07
EQP-03803,CLI-03803,Xiaomi,Xiaomi 13 Pro 5G,352500638484718,208102197942901,893310504575428319,Nano-SIM Physique,True,False,2025,2023-07-02
EQP-03804,CLI-03804,Cisco,Routeur 5G Pro Industrial,358177280524786,208109173645446,893310308838940174,eSIM Virtuelle,True,True,2023,2024-02-02
EQP-03805,CLI-03805,Huawei,P30 Pro 4G,359952685844422,208101114082207,893310972924402859,eSIM Virtuelle,False,False,2023,2024-03-23
EQP-03806,CLI-03806,Huawei,P30 Pro 4G,355598445933198,208102928330394,893310599039192893,Nano-SIM Physique,False,False,2023,2023-04-24
EQP-03807,CLI-03807,Apple,iPhone 14 5G,358379099313962,208102440253714,893310994750738212,Nano-SIM Physique,True,False,2025,2024-05-21
EQP-03808,CLI-03808,Apple,iPhone 14 5G,359912884003990,208106735663257,893310291148117540,eSIM Virtuelle,True,False,2023,2023-08-20
EQP-03809,CLI-03809,Samsung,Galaxy A55 5G,359298380650014,208104997217462,893310608255966686,Nano-SIM Physique,True,False,2023,2023-04-04
EQP-03810,CLI-03810,Cisco,Routeur 5G Pro Industrial,359098394485526,208107874475360,893310618266785448,Nano-SIM Physique,True,True,2023,2024-01-28
EQP-03811,CLI-03811,Samsung,Galaxy A51 4G,352849303121560,208108959875051,893310172572703457,eSIM Virtuelle,False,False,2025,2023-06-14
EQP-03812,CLI-03812,Xiaomi,Xiaomi 13 Pro 5G,353034382645536,208104409661461,893310519884333460,eSIM Virtuelle,True,False,2023,2024-08-07
EQP-03813,CLI-03813,Samsung,Galaxy A55 5G,356375945978076,208109122016642,893310818102868959,Nano-SIM Physique,True,False,2023,2024-04-12
EQP-03814,CLI-03814,Samsung,Galaxy A55 5G,357318563870263,208105830048160,893310255789000504,Nano-SIM Physique,True,False,2025,2023-10-22
EQP-03815,CLI-03815,Apple,iPhone 11 4G,357349564609967,208105378644282,893310204914172516,eSIM Virtuelle,False,False,2024,2023-05-30
EQP-03816,CLI-03816,Apple,iPhone 11 4G,352755509269656,208101454858736,893310197873581648,Nano-SIM Physique,False,False,2025,2023-11-25
EQP-03817,CLI-03817,Apple,iPhone 15 Pro 5G,356474811929396,208103561899042,893310361976464609,Nano-SIM Physique,True,True,2023,2023-05-05
EQP-03818,CLI-03818,Samsung,Galaxy A55 5G,351070603343684,208109302910090,893310791880998820,eSIM Virtuelle,True,False,2024,2024-03-08
EQP-03819,CLI-03819,Apple,iPhone 11 4G,359806908625592,208101911231990,893310516725117082,Nano-SIM Physique,False,False,2023,2024-04-20
EQP-03820,CLI-03820,Samsung,Galaxy A55 5G,355694150777876,208107603538375,893310157236175344,eSIM Virtuelle,True,False,2024,2023-04-25
EQP-03821,CLI-03821,Samsung,Galaxy A51 4G,357379760147260,208107610904823,893310516092695510,eSIM Virtuelle,False,False,2025,2024-03-25
EQP-03822,CLI-03822,Samsung,Galaxy S24 Ultra 5G,352453171227501,208107043279452,893310265181002735,eSIM Virtuelle,True,True,2023,2023-07-09
EQP-03823,CLI-03823,Samsung,Galaxy A55 5G,354242738101770,208109831999233,893310325102917886,Nano-SIM Physique,True,False,2023,2023-02-24
EQP-03824,CLI-03824,Cisco,Routeur 5G Pro Industrial,359935716902368,208107822891668,893310584006438336,Nano-SIM Physique,True,True,2023,2023-08-06
EQP-03825,CLI-03825,Apple,iPhone 14 5G,352645073957199,208106471678106,893310328880361515,Nano-SIM Physique,True,False,2024,2024-02-14
EQP-03826,CLI-03826,Google,Pixel 8 Pro 5G,358291636357672,208108036549323,893310388671706777,eSIM Virtuelle,True,True,2025,2023-07-25
EQP-03827,CLI-03827,Google,Pixel 8 Pro 5G,357363035045411,208103507649123,893310242251363536,Nano-SIM Physique,True,True,2025,2023-12-10
EQP-03828,CLI-03828,Apple,iPhone 11 4G,355135664519900,208104739795634,893310406877861453,eSIM Virtuelle,False,False,2024,2024-01-30
EQP-03829,CLI-03829,Google,Pixel 8 Pro 5G,355407396840034,208109348094899,893310191923685219,Nano-SIM Physique,True,True,2025,2023-02-03
EQP-03830,CLI-03830,Samsung,Galaxy A55 5G,359203882934813,208108724026457,893310339262107915,eSIM Virtuelle,True,False,2024,2023-04-16
EQP-03831,CLI-03831,Huawei,P30 Pro 4G,356738362746107,208109112703601,893310748738638923,Nano-SIM Physique,False,False,2024,2023-04-22
EQP-03832,CLI-03832,Apple,iPhone 15 Pro 5G,359480519278437,208108603915801,893310767249887525,eSIM Virtuelle,True,True,2023,2024-02-16
EQP-03833,CLI-03833,Samsung,Galaxy S24 Ultra 5G,359499270577478,208103439360143,893310757861763759,Nano-SIM Physique,True,True,2025,2023-11-29
EQP-03834,CLI-03834,Huawei,P30 Pro 4G,351248880163860,208102031797454,893310256341107979,eSIM Virtuelle,False,False,2023,2023-07-05
EQP-03835,CLI-03835,Samsung,Galaxy A51 4G,352120881391985,208106331086868,893310971474716014,Nano-SIM Physique,False,False,2024,2023-06-16
EQP-03836,CLI-03836,Cisco,Routeur 5G Pro Industrial,357504187492992,208106372124574,893310523844151885,Nano-SIM Physique,True,True,2024,2023-03-15
EQP-03837,CLI-03837,Samsung,Galaxy S24 Ultra 5G,357208749642186,208104733680709,893310597306361287,eSIM Virtuelle,True,True,2024,2023-02-17
EQP-03838,CLI-03838,Apple,iPhone 15 Pro 5G,357830719640605,208104748336398,893310115036812955,eSIM Virtuelle,True,True,2024,2023-10-21
EQP-03839,CLI-03839,Apple,iPhone 11 4G,351435738018238,208106508194429,893310182277977283,Nano-SIM Physique,False,False,2023,2024-05-10
EQP-03840,CLI-03840,Huawei,P30 Pro 4G,352358989262948,208101048408874,893310930255266920,eSIM Virtuelle,False,False,2025,2024-04-14
EQP-03841,CLI-03841,Huawei,P30 Pro 4G,358683738142783,208103298561785,893310853804943923,eSIM Virtuelle,False,False,2023,2024-08-19
EQP-03842,CLI-03842,Apple,iPhone 11 4G,356128062602100,208109186296399,893310855749435154,eSIM Virtuelle,False,False,2025,2023-08-11
EQP-03843,CLI-03843,Samsung,Galaxy A55 5G,355572011049148,208103477482491,893310633211038496,eSIM Virtuelle,True,False,2023,2023-06-21
EQP-03844,CLI-03844,Apple,iPhone 15 Pro 5G,355983268288682,208108155004086,893310732134501902,eSIM Virtuelle,True,True,2023,2023-11-30
EQP-03845,CLI-03845,Apple,iPhone 11 4G,354177124697041,208102069909674,893310951341921231,eSIM Virtuelle,False,False,2024,2024-02-02
EQP-03846,CLI-03846,Samsung,Galaxy A55 5G,353374954673601,208101035083845,893310682450041738,Nano-SIM Physique,True,False,2025,2024-07-08
EQP-03847,CLI-03847,Samsung,Galaxy S24 Ultra 5G,352763152911338,208102593734296,893310407832233798,Nano-SIM Physique,True,True,2025,2023-07-06
EQP-03848,CLI-03848,Apple,iPhone 15 Pro 5G,354569080210384,208107372165106,893310934924565408,Nano-SIM Physique,True,True,2024,2023-12-03
EQP-03849,CLI-03849,Apple,iPhone 15 Pro 5G,357345709067239,208108738235370,893310461788797114,eSIM Virtuelle,True,True,2023,2023-03-08
EQP-03850,CLI-03850,Samsung,Galaxy S24 Ultra 5G,356291940239443,208108677725641,893310224690988679,Nano-SIM Physique,True,True,2023,2023-12-01
EQP-03851,CLI-03851,Apple,iPhone 15 Pro 5G,351459175450743,208104704786057,893310699047806313,Nano-SIM Physique,True,True,2024,2023-05-31
EQP-03852,CLI-03852,Huawei,P30 Pro 4G,353237091061920,208109639517879,893310713359904655,eSIM Virtuelle,False,False,2025,2023-10-05
EQP-03853,CLI-03853,Samsung,Galaxy A55 5G,355688865798032,208101181446108,893310620947458222,Nano-SIM Physique,True,False,2024,2024-06-29
EQP-03854,CLI-03854,Samsung,Galaxy A55 5G,359287900608822,208104964382262,893310462601553161,eSIM Virtuelle,True,False,2024,2024-05-28
EQP-03855,CLI-03855,Apple,iPhone 14 5G,359445231967308,208106824422543,893310122994619247,Nano-SIM Physique,True,False,2025,2023-10-18
EQP-03856,CLI-03856,Apple,iPhone 15 Pro 5G,356306443337387,208105804533592,893310276429647361,Nano-SIM Physique,True,True,2025,2024-03-23
EQP-03857,CLI-03857,Cisco,Routeur 5G Pro Industrial,356098557847044,208106527371817,893310327369469914,Nano-SIM Physique,True,True,2024,2023-06-25
EQP-03858,CLI-03858,Apple,iPhone 11 4G,355631513412765,208106557379844,893310891169440113,Nano-SIM Physique,False,False,2024,2023-12-21
EQP-03859,CLI-03859,Xiaomi,Xiaomi 13 Pro 5G,359306453472676,208104050421126,893310727556380496,eSIM Virtuelle,True,False,2024,2023-09-10
EQP-03860,CLI-03860,Samsung,Galaxy A55 5G,352186850397460,208105866893699,893310747522093418,eSIM Virtuelle,True,False,2024,2023-04-10
EQP-03861,CLI-03861,Cisco,Routeur 5G Pro Industrial,351618614017633,208101817806202,893310402841709460,Nano-SIM Physique,True,True,2023,2024-01-18
EQP-03862,CLI-03862,Google,Pixel 8 Pro 5G,354563468229468,208108837911396,893310780148577875,Nano-SIM Physique,True,True,2024,2024-05-28
EQP-03863,CLI-03863,Huawei,P30 Pro 4G,359030330710997,208108475658265,893310321520327484,Nano-SIM Physique,False,False,2024,2023-12-10
EQP-03864,CLI-03864,Cisco,Routeur 5G Pro Industrial,355759017217817,208104185972337,893310895637639980,Nano-SIM Physique,True,True,2024,2023-09-22
EQP-03865,CLI-03865,Apple,iPhone 11 4G,354980753204773,208105928373618,893310462474964839,Nano-SIM Physique,False,False,2023,2024-05-15
EQP-03866,CLI-03866,Apple,iPhone 11 4G,359585650965478,208108921720802,893310642811281593,eSIM Virtuelle,False,False,2023,2024-01-29
EQP-03867,CLI-03867,Apple,iPhone 14 5G,356192614462708,208101868712345,893310527433144191,Nano-SIM Physique,True,False,2023,2023-12-01
EQP-03868,CLI-03868,Cisco,Routeur 5G Pro Industrial,359158376560706,208101652245413,893310899039173314,Nano-SIM Physique,True,True,2023,2024-03-18
EQP-03869,CLI-03869,Cisco,Routeur 5G Pro Industrial,354724038065905,208108045306741,893310626574422362,eSIM Virtuelle,True,True,2025,2024-07-23
EQP-03870,CLI-03870,Apple,iPhone 15 Pro 5G,356420397591541,208105117425213,893310163774724473,Nano-SIM Physique,True,True,2023,2023-05-13
EQP-03871,CLI-03871,Samsung,Galaxy A51 4G,356030670565483,208109843150904,893310408817969699,eSIM Virtuelle,False,False,2025,2024-03-23
EQP-03872,CLI-03872,Apple,iPhone 14 5G,355382621951574,208107352687801,893310917916240985,Nano-SIM Physique,True,False,2023,2023-02-01
EQP-03873,CLI-03873,Apple,iPhone 11 4G,353943008946509,208105777833068,893310135032455582,Nano-SIM Physique,False,False,2024,2024-04-28
EQP-03874,CLI-03874,Google,Pixel 8 Pro 5G,351591530161982,208101163448076,893310880185610162,Nano-SIM Physique,True,True,2024,2023-02-01
EQP-03875,CLI-03875,Samsung,Galaxy A51 4G,356284913557103,208106677699632,893310295887050616,Nano-SIM Physique,False,False,2025,2023-06-18
EQP-03876,CLI-03876,Apple,iPhone 11 4G,353057630411588,208107077928170,893310568341495267,Nano-SIM Physique,False,False,2024,2023-07-21
EQP-03877,CLI-03877,Samsung,Galaxy S24 Ultra 5G,355552245347769,208105882404279,893310162092098945,eSIM Virtuelle,True,True,2025,2023-06-16
EQP-03878,CLI-03878,Apple,iPhone 14 5G,355284978428847,208104479892737,893310858447702338,eSIM Virtuelle,True,False,2025,2023-01-30
EQP-03879,CLI-03879,Apple,iPhone 15 Pro 5G,352853710887987,208102530989256,893310329826228529,eSIM Virtuelle,True,True,2024,2024-05-07
EQP-03880,CLI-03880,Apple,iPhone 11 4G,356320854167918,208107972080534,893310209367158027,eSIM Virtuelle,False,False,2024,2024-05-26
EQP-03881,CLI-03881,Samsung,Galaxy S24 Ultra 5G,351315430819841,208101370401056,893310189699155785,Nano-SIM Physique,True,True,2024,2023-03-29
EQP-03882,CLI-03882,Cisco,Routeur 5G Pro Industrial,351442917423437,208106331166049,893310626201890943,eSIM Virtuelle,True,True,2024,2024-04-09
EQP-03883,CLI-03883,Apple,iPhone 14 5G,353450455371635,208101761721557,893310363212674898,Nano-SIM Physique,True,False,2023,2023-04-14
EQP-03884,CLI-03884,Huawei,P30 Pro 4G,353337309106925,208109577665233,893310800692630143,Nano-SIM Physique,False,False,2024,2024-01-11
EQP-03885,CLI-03885,Apple,iPhone 14 5G,358070009760713,208103739634212,893310302928228851,Nano-SIM Physique,True,False,2025,2023-06-16
EQP-03886,CLI-03886,Apple,iPhone 11 4G,355524263400746,208109586835131,893310438054520863,eSIM Virtuelle,False,False,2025,2024-02-16
EQP-03887,CLI-03887,Samsung,Galaxy A51 4G,358146783101505,208107712882313,893310997322657805,Nano-SIM Physique,False,False,2024,2023-09-29
EQP-03888,CLI-03888,Samsung,Galaxy A51 4G,353432680102416,208109600024303,893310974007549840,eSIM Virtuelle,False,False,2025,2023-08-31
EQP-03889,CLI-03889,Samsung,Galaxy A55 5G,359487272308918,208102579040629,893310366078385645,eSIM Virtuelle,True,False,2023,2024-03-12
EQP-03890,CLI-03890,Samsung,Galaxy S24 Ultra 5G,354289068599341,208108482751983,893310500995574820,Nano-SIM Physique,True,True,2023,2024-04-05
EQP-03891,CLI-03891,Apple,iPhone 11 4G,357696051442282,208105514712225,893310143214278884,eSIM Virtuelle,False,False,2025,2024-03-05
EQP-03892,CLI-03892,Apple,iPhone 15 Pro 5G,354572518408588,208106200822593,893310815007363530,eSIM Virtuelle,True,True,2023,2023-03-03
EQP-03893,CLI-03893,Apple,iPhone 11 4G,351027701455972,208103023479043,893310833963927307,Nano-SIM Physique,False,False,2025,2023-04-12
EQP-03894,CLI-03894,Huawei,P30 Pro 4G,355922615428473,208102184111433,893310888213048497,Nano-SIM Physique,False,False,2024,2023-02-13
EQP-03895,CLI-03895,Apple,iPhone 11 4G,355430813427853,208104378467741,893310253604646751,Nano-SIM Physique,False,False,2024,2023-02-15
EQP-03896,CLI-03896,Google,Pixel 8 Pro 5G,359567343989670,208104913405398,893310369528307788,eSIM Virtuelle,True,True,2024,2023-09-04
EQP-03897,CLI-03897,Samsung,Galaxy S24 Ultra 5G,353106438239035,208107977563956,893310911516577430,eSIM Virtuelle,True,True,2024,2024-07-22
EQP-03898,CLI-03898,Huawei,P30 Pro 4G,358613017359297,208108232799624,893310180334476137,eSIM Virtuelle,False,False,2024,2023-01-31
EQP-03899,CLI-03899,Apple,iPhone 11 4G,358934125678080,208104324827633,893310212645983930,Nano-SIM Physique,False,False,2025,2023-07-12
EQP-03900,CLI-03900,Cisco,Routeur 5G Pro Industrial,358509476647327,208108615634918,893310947972253230,Nano-SIM Physique,True,True,2025,2024-03-10
EQP-03901,CLI-03901,Samsung,Galaxy A55 5G,351594532194604,208104997656467,893310191772619008,Nano-SIM Physique,True,False,2023,2024-03-06
EQP-03902,CLI-03902,Samsung,Galaxy A55 5G,354147595842623,208109211031869,893310418754367859,Nano-SIM Physique,True,False,2025,2023-03-02
EQP-03903,CLI-03903,Huawei,P30 Pro 4G,357673936129748,208104231639578,893310209610426858,Nano-SIM Physique,False,False,2025,2023-05-02
EQP-03904,CLI-03904,Apple,iPhone 14 5G,356612027978168,208102536250644,893310181637763317,Nano-SIM Physique,True,False,2025,2024-01-29
EQP-03905,CLI-03905,Apple,iPhone 14 5G,354461581241233,208108859477338,893310382314027577,Nano-SIM Physique,True,False,2024,2023-06-15
EQP-03906,CLI-03906,Samsung,Galaxy S24 Ultra 5G,351146714159336,208104019676084,893310406030339443,eSIM Virtuelle,True,True,2025,2024-04-24
EQP-03907,CLI-03907,Samsung,Galaxy S24 Ultra 5G,352661324465276,208107182318877,893310855834339517,Nano-SIM Physique,True,True,2023,2024-01-18
EQP-03908,CLI-03908,Samsung,Galaxy A51 4G,353556420047719,208101584489742,893310889300919183,Nano-SIM Physique,False,False,2024,2024-01-14
EQP-03909,CLI-03909,Apple,iPhone 15 Pro 5G,354631421386347,208103165753672,893310935492288801,Nano-SIM Physique,True,True,2025,2023-03-21
EQP-03910,CLI-03910,Huawei,P30 Pro 4G,355683626939419,208105181759051,893310398597716609,Nano-SIM Physique,False,False,2023,2023-04-05
EQP-03911,CLI-03911,Cisco,Routeur 5G Pro Industrial,357677674798116,208107224651751,893310390292073809,Nano-SIM Physique,True,True,2024,2024-03-27
EQP-03912,CLI-03912,Huawei,P30 Pro 4G,356878988239151,208108711658024,893310727595324664,Nano-SIM Physique,False,False,2024,2024-04-20
EQP-03913,CLI-03913,Apple,iPhone 15 Pro 5G,357417540059033,208107195044193,893310413272645331,Nano-SIM Physique,True,True,2023,2023-02-15
EQP-03914,CLI-03914,Samsung,Galaxy S24 Ultra 5G,354663362157373,208108841661203,893310673100928318,Nano-SIM Physique,True,True,2024,2023-03-15
EQP-03915,CLI-03915,Huawei,P30 Pro 4G,354580433850857,208102282650790,893310103136254940,Nano-SIM Physique,False,False,2025,2024-07-29
EQP-03916,CLI-03916,Google,Pixel 8 Pro 5G,351286645696758,208101203613148,893310337798526816,Nano-SIM Physique,True,True,2025,2023-11-14
EQP-03917,CLI-03917,Samsung,Galaxy A55 5G,351699095328470,208107618573423,893310854517614627,Nano-SIM Physique,True,False,2023,2023-02-17
EQP-03918,CLI-03918,Apple,iPhone 14 5G,358466527423899,208109759664294,893310137007182226,Nano-SIM Physique,True,False,2024,2023-01-19
EQP-03919,CLI-03919,Apple,iPhone 11 4G,351519640021027,208106051964064,893310644417767545,Nano-SIM Physique,False,False,2023,2023-12-16
EQP-03920,CLI-03920,Cisco,Routeur 5G Pro Industrial,354603621906591,208108487053709,893310493106011614,eSIM Virtuelle,True,True,2023,2023-10-04
EQP-03921,CLI-03921,Google,Pixel 8 Pro 5G,355740434603397,208108875559158,893310965802704267,eSIM Virtuelle,True,True,2025,2024-01-26
EQP-03922,CLI-03922,Google,Pixel 8 Pro 5G,351859155511087,208106137997745,893310734803265964,eSIM Virtuelle,True,True,2023,2023-11-29
EQP-03923,CLI-03923,Apple,iPhone 14 5G,351898737545643,208101373067764,893310344564346643,eSIM Virtuelle,True,False,2025,2023-06-21
EQP-03924,CLI-03924,Google,Pixel 8 Pro 5G,358461248312242,208108086034758,893310823871047169,eSIM Virtuelle,True,True,2023,2024-07-05
EQP-03925,CLI-03925,Apple,iPhone 11 4G,359872251456977,208106205099439,893310450739869467,Nano-SIM Physique,False,False,2025,2023-04-23
EQP-03926,CLI-03926,Apple,iPhone 14 5G,352501597971511,208101392913737,893310701551340757,Nano-SIM Physique,True,False,2023,2023-03-24
EQP-03927,CLI-03927,Xiaomi,Xiaomi 13 Pro 5G,355188467976035,208105291920087,893310791965063690,Nano-SIM Physique,True,False,2023,2023-02-07
EQP-03928,CLI-03928,Apple,iPhone 14 5G,355717942593662,208103607867122,893310976837657164,eSIM Virtuelle,True,False,2025,2024-08-19
EQP-03929,CLI-03929,Apple,iPhone 14 5G,356651421047772,208101552780619,893310787359445412,Nano-SIM Physique,True,False,2025,2023-10-02
EQP-03930,CLI-03930,Huawei,P30 Pro 4G,353942213499014,208101959506402,893310164750390237,Nano-SIM Physique,False,False,2024,2023-07-07
EQP-03931,CLI-03931,Apple,iPhone 15 Pro 5G,356909968830637,208109313152273,893310607408557652,Nano-SIM Physique,True,True,2023,2023-04-28
EQP-03932,CLI-03932,Samsung,Galaxy A51 4G,354899427532223,208103644994673,893310927898305168,eSIM Virtuelle,False,False,2025,2023-01-09
EQP-03933,CLI-03933,Apple,iPhone 14 5G,354406488859967,208101841753006,893310343891006145,Nano-SIM Physique,True,False,2024,2023-03-19
EQP-03934,CLI-03934,Google,Pixel 8 Pro 5G,356616717978010,208108760732070,893310319817536169,Nano-SIM Physique,True,True,2023,2024-03-01
EQP-03935,CLI-03935,Apple,iPhone 11 4G,359009661124427,208105226791789,893310548465905664,eSIM Virtuelle,False,False,2023,2024-06-24
EQP-03936,CLI-03936,Huawei,P30 Pro 4G,357379847854503,208109234053602,893310487629507695,eSIM Virtuelle,False,False,2023,2023-04-09
EQP-03937,CLI-03937,Samsung,Galaxy A55 5G,354139151206205,208101822460004,893310954306675260,Nano-SIM Physique,True,False,2025,2023-06-25
EQP-03938,CLI-03938,Google,Pixel 8 Pro 5G,353194748110296,208104100226854,893310362014163260,Nano-SIM Physique,True,True,2025,2023-12-19
EQP-03939,CLI-03939,Samsung,Galaxy A55 5G,351918616875810,208103418142156,893310870772266253,eSIM Virtuelle,True,False,2025,2023-04-19
EQP-03940,CLI-03940,Xiaomi,Xiaomi 13 Pro 5G,357768206757928,208104961696402,893310267396247620,eSIM Virtuelle,True,False,2025,2023-01-09
EQP-03941,CLI-03941,Xiaomi,Xiaomi 13 Pro 5G,357823448272884,208105570603701,893310424607924691,Nano-SIM Physique,True,False,2023,2023-04-22
EQP-03942,CLI-03942,Apple,iPhone 15 Pro 5G,351211843449995,208105428688220,893310264557073724,eSIM Virtuelle,True,True,2024,2023-01-18
EQP-03943,CLI-03943,Huawei,P30 Pro 4G,352265740608640,208105749458704,893310714003775104,Nano-SIM Physique,False,False,2025,2024-02-06
EQP-03944,CLI-03944,Apple,iPhone 14 5G,351906735561272,208101171416938,893310838547869164,eSIM Virtuelle,True,False,2025,2023-09-19
EQP-03945,CLI-03945,Cisco,Routeur 5G Pro Industrial,355491083662550,208103744169597,893310242086375850,eSIM Virtuelle,True,True,2025,2024-05-09
EQP-03946,CLI-03946,Xiaomi,Xiaomi 13 Pro 5G,353513745129609,208103611970768,893310965169390652,eSIM Virtuelle,True,False,2024,2024-04-28
EQP-03947,CLI-03947,Cisco,Routeur 5G Pro Industrial,359556870259066,208106014024744,893310576918382328,eSIM Virtuelle,True,True,2025,2024-07-11
EQP-03948,CLI-03948,Samsung,Galaxy A51 4G,354084248502057,208101133905881,893310969443787833,Nano-SIM Physique,False,False,2023,2023-05-07
EQP-03949,CLI-03949,Samsung,Galaxy A51 4G,356072040661076,208104794200064,893310139390877015,Nano-SIM Physique,False,False,2024,2023-06-25
EQP-03950,CLI-03950,Samsung,Galaxy A51 4G,357955761805387,208109928941555,893310892323719219,Nano-SIM Physique,False,False,2023,2023-06-30
EQP-03951,CLI-03951,Apple,iPhone 15 Pro 5G,358892964328371,208108223151779,893310429059060734,Nano-SIM Physique,True,True,2024,2024-06-24
EQP-03952,CLI-03952,Samsung,Galaxy A51 4G,354499285667917,208106008383726,893310489878019476,Nano-SIM Physique,False,False,2025,2024-03-09
EQP-03953,CLI-03953,Cisco,Routeur 5G Pro Industrial,354415240383484,208109198628013,893310820685657238,eSIM Virtuelle,True,True,2024,2024-02-10
EQP-03954,CLI-03954,Apple,iPhone 14 5G,354450232309485,208106112861602,893310648643216266,Nano-SIM Physique,True,False,2024,2023-11-03
EQP-03955,CLI-03955,Xiaomi,Xiaomi 13 Pro 5G,352407412332765,208104041259827,893310484398302185,eSIM Virtuelle,True,False,2024,2024-07-31
EQP-03956,CLI-03956,Apple,iPhone 11 4G,352968492233548,208103551354852,893310117646346848,eSIM Virtuelle,False,False,2023,2023-04-22
EQP-03957,CLI-03957,Samsung,Galaxy S24 Ultra 5G,355380028045420,208103813337701,893310285067497442,Nano-SIM Physique,True,True,2025,2023-07-07
EQP-03958,CLI-03958,Samsung,Galaxy A51 4G,359714906214990,208105521794350,893310990221943497,Nano-SIM Physique,False,False,2024,2024-03-17
EQP-03959,CLI-03959,Xiaomi,Xiaomi 13 Pro 5G,351751375114846,208108993756692,893310558300445219,Nano-SIM Physique,True,False,2023,2023-09-17
EQP-03960,CLI-03960,Google,Pixel 8 Pro 5G,351563408702669,208103909199887,893310611539343684,Nano-SIM Physique,True,True,2023,2023-12-07
EQP-03961,CLI-03961,Samsung,Galaxy A55 5G,357446221994445,208102515755311,893310432869402706,eSIM Virtuelle,True,False,2025,2023-01-31
